"transaction_id","transaction_customer_id","demographics_customer_id","first_name","last_name","gender","DOB","job_title","job_industry_category","wealth_segment","tenure","address_customer_id","address","postcode","state","country","product_first_sold_date","product_id","online_order","order_status","brand","product_line","product_class","product_size","transaction_date","list_price","standard_cost"
"1816","3034","","","","","","","","","","3034","638 Browning Terrace","3079","Victoria","Australia","1997-02-09","52","Yes","Approved","OHM Cycles","Road","medium","medium","2017-08-15","1280.28","829.51"
"1819","2722","","","","","","","","","","2722","8 Bobwhite Court","3127","Victoria","Australia","2004-09-28","7","Yes","Approved","Trek Bicycles","Road","low","medium","2017-10-18","980.37","234.43"
"1823","1034","","","","","","","","","","1034","9 Forest Circle","2324","New South Wales","Australia","2016-12-06","54","No","Approved","WeareA2B","Standard","medium","medium","2017-09-17","1807.45","778.69"
"1825","1001","","","","","","","","","","1001","27 Sunfield Center","4869","Queensland","Australia","1993-05-26","26","Yes","Approved","WeareA2B","Standard","medium","medium","2017-04-07","1992.93","762.63"
"1826","513","","","","","","","","","","513","5723 Raven Drive","3126","Victoria","Australia","2000-11-03","93","No","Approved","WeareA2B","Standard","medium","medium","2017-01-21","1065.03","230.09"
"1827","1695","","","","","","","","","","1695","1908 Brickson Park Trail","2112","New South Wales","Australia","2006-11-10","6","No","Approved","Solex","Standard","high","medium","2017-04-04","748.17","448.9"
"1829","1140","","","","","","","","","","1140","8587 Graceland Way","2206","New South Wales","Australia","1992-10-02","64","No","Approved","Trek Bicycles","Standard","medium","large","2017-02-14","1469.44","596.55"
"1838","2701","","","","","","","","","","2701","41 Westport Center","3280","Victoria","Australia","2007-12-11","42","Yes","Approved","OHM Cycles","Road","medium","small","2017-08-02","1810.0","1610.9"
"1840","864","","","","","","","","","","864","48 Bobwhite Crossing","4122","Queensland","Australia","2001-11-25","99","No","Approved","Trek Bicycles","Road","low","small","2017-05-06","1720.7","1531.42"
"1841","2083","","","","","","","","","","2083","9 Beilfuss Crossing","2705","New South Wales","Australia","2016-03-29","97","No","Approved","Solex","Standard","medium","large","2017-03-07","202.62","151.96"
"1843","892","","","","","","","","","","892","39 Ronald Regan Alley","3765","Victoria","Australia","2004-08-07","85","Yes","Approved","WeareA2B","Standard","medium","medium","2017-01-09","752.64","205.36"
"1844","368","","","","","","","","","","368","382 Maywood Parkway","4127","Queensland","Australia","2011-08-29","19","Yes","Approved","Trek Bicycles","Mountain","low","medium","2017-05-06","574.64","459.71"
"1850","2151","","","","","","","","","","2151","124 Fulton Crossing","4680","Queensland","Australia","2012-05-18","64","No","Approved","Trek Bicycles","Standard","medium","large","2017-05-29","1469.44","596.55"
"1852","1126","","","","","","","","","","1126","48 Sheridan Road","3185","Victoria","Australia","2000-11-03","93","Yes","Approved","WeareA2B","Standard","medium","medium","2017-03-04","1065.03","230.09"
"1856","418","","","","","","","","","","418","713 Eastwood Terrace","2360","New South Wales","Australia","1997-08-25","87","No","Approved","Giant Bicycles","Standard","high","medium","2017-08-01","1179.0","707.4"
"1859","2737","","","","","","","","","","2737","86 Hansons Parkway","2211","New South Wales","Australia","2010-11-05","58","No","Approved","OHM Cycles","Standard","medium","medium","2017-07-03","912.52","141.4"
"1860","928","","","","","","","","","","928","730 Dixon Place","3158","Victoria","Australia","2015-05-21","4","No","Approved","Solex","Standard","medium","medium","2017-07-22","1483.2","99.59"
"1861","3277","","","","","","","","","","3277","9398 Declaration Circle","2021","New South Wales","Australia","2010-06-07","39","No","Approved","Giant Bicycles","Standard","medium","large","2017-10-19","1812.75","582.48"
"1863","948","","","","","","","","","","948","56709 Petterle Street","2443","New South Wales","Australia","1997-08-25","1","Yes","Approved","Giant Bicycles","Standard","medium","medium","2017-02-13","1403.5","954.82"
"1864","501","","","","","","","","","","501","0897 Little Fleur Way","3621","Victoria","Australia","2015-04-11","0","No","Approved","Trek Bicycles","Standard","high","medium","2017-04-24","495.72","297.43"
"1867","2080","","","","","","","","","","2080","8454 Pierstorff Way","2115","New South Wales","Australia","2016-07-09","66","No","Approved","Solex","Standard","medium","medium","2017-05-01","1163.89","589.27"
"1869","1946","","","","","","","","","","1946","53 Dakota Court","2027","New South Wales","Australia","1993-06-23","62","No","Approved","Solex","Standard","medium","medium","2017-03-14","478.16","298.72"
"1882","1503","","","","","","","","","","1503","75 Hoepker Street","2232","New South Wales","Australia","2003-07-21","3","No","Approved","Trek Bicycles","Standard","medium","large","2017-07-23","2091.47","388.92"
"1885","2560","","","","","","","","","","2560","583 Eagle Crest Road","2000","New South Wales","Australia","2012-09-15","3","Yes","Approved","Trek Bicycles","Standard","medium","large","2017-04-30","2091.47","388.92"
"1887","3051","","","","","","","","","","3051","9357 Dennis Park","2010","New South Wales","Australia","2016-02-04","20","Yes","Approved","Trek Bicycles","Standard","medium","small","2017-05-07","1775.81","1580.47"
"1891","2153","","","","","","","","","","2153","4 Mosinee Lane","4165","Queensland","Australia","1993-10-02","23","No","Approved","Norco Bicycles","Mountain","low","small","2017-10-15","688.63","612.88"
"1894","2615","","","","","","","","","","2615","51313 Fulton Junction","2580","New South Wales","Australia","2000-11-03","87","No","Approved","Giant Bicycles","Standard","high","medium","2017-11-05","1179.0","707.4"
"1899","275","","","","","","","","","","275","07158 Roth Pass","2165","New South Wales","Australia","1998-12-17","4","Yes","Approved","Solex","Standard","medium","medium","2017-01-06","1483.2","99.59"
"1900","1033","","","","","","","","","","1033","5549 Bay Point","4068","Queensland","Australia","2012-06-04","43","Yes","Approved","Solex","Standard","medium","medium","2017-07-10","1151.96","649.49"
"1901","1754","","","","","","","","","","1754","84707 Harper Circle","3114","Victoria","Australia","1995-12-19","31","No","Approved","Giant Bicycles","Standard","medium","medium","2017-06-15","230.91","173.18"
"1906","1884","","","","","","","","","","1884","36 Sommers Place","2096","New South Wales","Australia","2007-08-04","6","Yes","Approved","OHM Cycles","Standard","high","medium","2017-02-26","227.88","136.73"
"1908","2762","","","","","","","","","","2762","2121 Dapin Center","3977","Victoria","Australia","2006-05-22","75","Yes","Approved","Giant Bicycles","Touring","medium","large","2017-12-14","1873.97","863.95"
"1914","1740","","","","","","","","","","1740","7 Ohio Court","3796","Victoria","Australia","1993-10-02","15","Yes","Approved","Norco Bicycles","Standard","low","medium","2017-05-12","958.74","748.9"
"1916","2361","","","","","","","","","","2361","89 Pawling Court","4020","Queensland","Australia","2015-08-10","91","No","Approved","WeareA2B","Standard","low","medium","2017-03-08","642.31","513.85"
"1926","338","","","","","","","","","","338","7 Arapahoe Pass","3101","Victoria","Australia","1993-06-23","62","Yes","Approved","Solex","Standard","medium","medium","2017-06-29","478.16","298.72"
"1927","676","","","","","","","","","","676","4 Sunfield Circle","2194","New South Wales","Australia","2008-03-19","0","Yes","Approved","Solex","Road","medium","medium","2017-07-01","416.98","312.74"
"1931","1829","","","","","","","","","","1829","107 Garrison Plaza","2200","New South Wales","Australia","2000-11-03","93","No","Approved","WeareA2B","Standard","medium","medium","2017-09-23","1065.03","230.09"
"1933","119","","","","","","","","","","119","5814 Bunker Hill Street","3070","Victoria","Australia","2010-06-07","89","No","Approved","Giant Bicycles","Standard","medium","large","2017-08-09","1812.75","582.48"
"1934","1220","","","","","","","","","","1220","457 Ryan Road","3218","Victoria","Australia","2015-08-10","18","Yes","Approved","Norco Bicycles","Standard","high","medium","2017-02-23","1148.64","689.18"
"1937","1583","","","","","","","","","","1583","277 Lindbergh Alley","2100","New South Wales","Australia","2013-03-12","12","Yes","Approved","WeareA2B","Standard","medium","medium","2017-02-07","1231.15","161.6"
"1942","423","","","","","","","","","","423","27 Petterle Center","4370","Queensland","Australia","2000-11-03","93","No","Approved","WeareA2B","Standard","medium","medium","2017-03-13","1065.03","230.09"
"1944","680","","","","","","","","","","680","9114 Union Center","2209","New South Wales","Australia","1999-07-26","23","Yes","Approved","Norco Bicycles","Standard","medium","medium","2017-04-30","1198.46","381.1"
"1947","2765","","","","","","","","","","2765","10369 Sunbrook Way","4051","Queensland","Australia","2013-06-09","92","Yes","Approved","WeareA2B","Standard","medium","small","2017-06-30","1415.01","1259.36"
"1951","2100","","","","","","","","","","2100","88039 Melody Lane","3088","Victoria","Australia","1997-02-09","53","No","Approved","OHM Cycles","Standard","medium","medium","2017-07-01","795.34","101.58"
"1957","3086","","","","","","","","","","3086","00183 Arapahoe Pass","4116","Queensland","Australia","2010-06-07","89","No","Approved","Giant Bicycles","Standard","medium","large","2017-12-19","1812.75","582.48"
"1958","2355","","","","","","","","","","2355","52593 Iowa Place","2529","New South Wales","Australia","2001-11-25","45","No","Approved","Solex","Standard","medium","medium","2017-02-03","441.49","84.99"
"1962","3094","","","","","","","","","","3094","67241 Heath Way","2151","New South Wales","Australia","2003-09-09","71","Yes","Approved","Solex","Standard","high","large","2017-07-22","1842.92","1105.75"
"1966","3010","","","","","","","","","","3010","90 Darwin Crossing","2767","New South Wales","Australia","2003-07-21","55","No","Approved","Trek Bicycles","Road","medium","large","2017-02-14","1894.19","598.76"
"1968","1995","","","","","","","","","","1995","62965 Morningstar Junction","4109","Queensland","Australia","2011-01-10","77","No","Approved","Norco Bicycles","Road","medium","large","2017-02-13","1240.31","795.1"
"1970","3287","","","","","","","","","","3287","4380 Rusk Terrace","2086","New South Wales","Australia","2013-03-12","12","Yes","Approved","WeareA2B","Standard","medium","medium","2017-06-05","1231.15","161.6"
"1974","2854","","","","","","","","","","2854","3306 Bartelt Alley","2323","New South Wales","Australia","2003-03-18","31","Yes","Approved","WeareA2B","Standard","medium","medium","2017-08-24","752.64","205.36"
"1977","2965","","","","","","","","","","2965","197 Goodland Crossing","2320","New South Wales","Australia","2012-06-04","0","No","Approved","Trek Bicycles","Road","medium","medium","2017-04-19","533.51","400.13"
"1978","1766","","","","","","","","","","1766","8943 Knutson Point","4154","Queensland","Australia","2011-08-29","5","No","Approved","Trek Bicycles","Mountain","low","medium","2017-01-07","574.64","459.71"
"1979","1469","","","","","","","","","","1469","93482 Jenifer Alley","2439","New South Wales","Australia","2004-08-17","10","Yes","Approved","WeareA2B","Touring","medium","medium","2017-05-26","1466.68","363.25"
"1982","1301","","","","","","","","","","1301","392 Ridge Oak Road","4165","Queensland","Australia","2009-03-08","19","Yes","Approved","OHM Cycles","Road","high","large","2017-12-18","12.01","7.21"
"1983","2859","","","","","","","","","","2859","3519 Schurz Alley","4034","Queensland","Australia","1991-07-10","61","No","Approved","Norco Bicycles","Standard","medium","small","2017-12-20","586.45","521.94"
"1987","1883","","","","","","","","","","1883","57 Marquette Hill","4120","Queensland","Australia","2010-05-05","20","Yes","Approved","Trek Bicycles","Standard","medium","small","2017-06-01","1775.81","1580.47"
"1989","3370","","","","","","","","","","3370","01 Nevada Alley","2076","New South Wales","Australia","2003-02-07","35","No","Approved","Giant Bicycles","Standard","medium","medium","2017-08-22","1403.5","954.82"
"1990","1816","","","","","","","","","","1816","3202 Ridge Oak Alley","4121","Queensland","Australia","2006-02-02","40","No","Cancelled","OHM Cycles","Standard","high","medium","2017-06-01","1458.17","874.9"
"1995","2222","","","","","","","","","","2222","9115 Mockingbird Crossing","2145","New South Wales","Australia","2004-07-25","78","No","Approved","Giant Bicycles","Standard","medium","large","2017-03-24","1765.3","709.48"
"1996","1862","","","","","","","","","","1862","0672 Lyons Pass","2153","New South Wales","Australia","2015-08-02","18","No","Approved","Norco Bicycles","Standard","high","medium","2017-09-30","1148.64","689.18"
"1997","622","","","","","","","","","","622","1923 Fisk Lane","4341","Queensland","Australia","2003-08-05","14","Yes","Approved","Trek Bicycles","Standard","medium","small","2017-02-19","1386.84","1234.29"
"2000","2233","","","","","","","","","","2233","390 Meadow Vale Circle","2560","New South Wales","Australia","2010-11-05","62","No","Approved","Solex","Standard","medium","medium","2017-10-05","478.16","298.72"
"2011","2208","","","","","","","","","","2208","0 Shasta Terrace","2289","New South Wales","Australia","2003-09-10","95","No","Approved","Giant Bicycles","Standard","medium","large","2017-07-06","569.56","528.43"
"2013","950","","","","","","","","","","950","33564 Jana Court","4218","Queensland","Australia","2011-08-24","49","No","Approved","Solex","Standard","medium","large","2017-05-19","1061.56","733.58"
"2014","1149","","","","","","","","","","1149","8 Moland Junction","2148","New South Wales","Australia","2011-05-07","20","No","Approved","Trek Bicycles","Standard","medium","small","2017-05-05","1775.81","1580.47"
"2018","1348","","","","","","","","","","1348","6002 Del Sol Trail","3630","Victoria","Australia","1997-02-09","98","Yes","Approved","OHM Cycles","Standard","medium","medium","2017-05-23","795.34","101.58"
"2026","832","","","","","","","","","","832","44997 Anniversary Way","4114","Queensland","Australia","2015-05-21","65","Yes","Approved","WeareA2B","Standard","medium","medium","2017-12-13","1807.45","778.69"
"2035","2935","","","","","","","","","","2935","1 Farwell Center","2199","New South Wales","Australia","1997-10-04","56","Yes","Approved","OHM Cycles","Standard","medium","medium","2017-11-15","183.86","137.9"
"2044","3265","","","","","","","","","","3265","7 Pepper Wood Crossing","3038","Victoria","Australia","2006-11-10","0","Yes","Approved","Giant Bicycles","Standard","medium","medium","2017-10-03","230.91","173.18"
"2046","1054","","","","","","","","","","1054","10 Pennsylvania Hill","2118","New South Wales","Australia","2016-07-09","8","No","Approved","Solex","Road","medium","small","2017-12-25","1703.52","1516.13"
"2048","2870","","","","","","","","","","2870","10434 Melby Pass","2200","New South Wales","Australia","1999-06-23","27","No","Approved","Trek Bicycles","Standard","medium","medium","2017-07-09","499.53","388.72"
"2052","1797","","","","","","","","","","1797","18083 Mallard Drive","3075","Victoria","Australia","1993-07-15","22","Yes","Approved","WeareA2B","Standard","medium","medium","2017-05-30","60.34","45.26"
"2054","3075","","","","","","","","","","3075","08180 Golf Park","3068","Victoria","Australia","2005-12-07","12","No","Approved","WeareA2B","Standard","medium","medium","2017-01-27","1231.15","161.6"
"2059","1611","","","","","","","","","","1611","6491 Gerald Court","2261","New South Wales","Australia","1997-02-09","25","Yes","Approved","OHM Cycles","Standard","high","medium","2017-08-10","2005.66","1203.4"
"2062","1500","","","","","","","","","","1500","36 Marquette Center","2250","New South Wales","Australia","2012-05-18","64","Yes","Approved","Trek Bicycles","Standard","medium","large","2017-03-12","1469.44","596.55"
"2066","405","","","","","","","","","","405","1 Red Cloud Street","2770","New South Wales","Australia","2003-02-07","19","Yes","Approved","Trek Bicycles","Mountain","low","medium","2017-12-16","574.64","459.71"
"2067","804","","","","","","","","","","804","15067 Commercial Pass","4006","Queensland","Australia","2016-12-06","0","Yes","Approved","Norco Bicycles","Standard","medium","medium","2017-06-27","360.4","270.3"
"2068","3309","","","","","","","","","","3309","24965 Mitchell Center","4124","Queensland","Australia","2011-03-16","6","No","Approved","Solex","Standard","high","medium","2017-09-17","748.17","448.9"
"2070","3010","","","","","","","","","","3010","90 Darwin Crossing","2767","New South Wales","Australia","2015-08-10","82","Yes","Approved","Norco Bicycles","Standard","high","medium","2017-04-06","1148.64","689.18"
"2075","3082","","","","","","","","","","3082","837 Elmside Center","2761","New South Wales","Australia","1991-08-05","23","No","Approved","Norco Bicycles","Mountain","low","small","2017-09-23","688.63","612.88"
"2080","2977","","","","","","","","","","2977","0338 Oakridge Crossing","3030","Victoria","Australia","1997-01-25","80","Yes","Approved","OHM Cycles","Touring","low","medium","2017-01-13","1073.07","933.84"
"2083","2822","","","","","","","","","","2822","99216 Oakridge Hill","3124","Victoria","Australia","2000-05-22","74","No","Approved","WeareA2B","Standard","medium","medium","2017-01-27","1228.07","400.91"
"2086","410","","","","","","","","","","410","25 Graceland Way","2750","New South Wales","Australia","1991-01-21","52","Yes","Approved","OHM Cycles","Road","medium","medium","2017-12-01","1280.28","829.51"
"2090","1611","","","","","","","","","","1611","6491 Gerald Court","2261","New South Wales","Australia","1995-12-19","9","Yes","Approved","Norco Bicycles","Standard","medium","small","2017-04-13","1216.14","1082.36"
"2092","1893","","","","","","","","","","1893","319 Michigan Way","4350","Queensland","Australia","2010-05-05","20","No","Approved","Trek Bicycles","Standard","medium","small","2017-05-14","1775.81","1580.47"
"2093","185","","","","","","","","","","185","3567 Northfield Lane","2430","New South Wales","Australia","2003-08-05","14","No","Approved","Trek Bicycles","Standard","medium","small","2017-05-30","1386.84","1234.29"
"2094","261","","","","","","","","","","261","7 Eastlawn Street","2346","New South Wales","Australia","2013-06-09","94","Yes","Approved","Giant Bicycles","Standard","medium","large","2017-09-20","1635.3","993.66"
"2095","280","","","","","","","","","","280","8 Starling Pass","2767","New South Wales","Australia","1993-10-02","15","No","Approved","Norco Bicycles","Standard","low","medium","2017-05-19","958.74","748.9"
"2097","2188","","","","","","","","","","2188","67 Carioca Road","4211","Queensland","Australia","2015-05-21","65","Yes","Approved","WeareA2B","Standard","medium","medium","2017-03-27","1807.45","778.69"
"2098","2447","","","","","","","","","","2447","9346 Sunfield Plaza","2671","New South Wales","Australia","1991-01-21","53","Yes","Approved","OHM Cycles","Standard","medium","medium","2017-01-24","795.34","101.58"
"2103","2935","","","","","","","","","","2935","1 Farwell Center","2199","New South Wales","Australia","1991-11-07","9","No","Approved","OHM Cycles","Road","medium","medium","2017-09-10","742.54","667.4"
"2105","2304","","","","","","","","","","2304","54 Annamark Place","2565","New South Wales","Australia","1993-07-15","17","Yes","Approved","Solex","Standard","high","medium","2017-08-09","1024.66","614.8"
"2110","482","","","","","","","","","","482","40504 Tennyson Drive","2046","New South Wales","Australia","2011-08-24","60","Yes","Approved","Giant Bicycles","Standard","high","small","2017-08-08","1977.36","1759.85"
"2113","1543","","","","","","","","","","1543","65 Southridge Alley","2745","New South Wales","Australia","2011-08-29","19","Yes","Approved","Trek Bicycles","Mountain","low","medium","2017-05-21","574.64","459.71"
"2119","2826","","","","","","","","","","2826","9 Springview Terrace","3121","Victoria","Australia","2010-08-20","68","Yes","Approved","OHM Cycles","Standard","medium","medium","2017-05-26","1636.9","44.71"
"2122","2050","","","","","","","","","","2050","24951 Michigan Pass","2176","New South Wales","Australia","2010-08-20","67","No","Approved","Norco Bicycles","Road","medium","medium","2017-07-23","544.05","376.84"
"2123","945","","","","","","","","","","945","627 Ronald Regan Alley","4505","Queensland","Australia","1997-10-04","0","Yes","Approved","Trek Bicycles","Standard","medium","medium","2017-06-28","499.53","388.72"
"2135","1880","","","","","","","","","","1880","60911 Almo Point","2066","New South Wales","Australia","2014-03-03","21","No","Approved","WeareA2B","Touring","medium","medium","2017-01-12","1466.68","363.25"
"2142","1239","","","","","","","","","","1239","560 Melody Alley","4122","Queensland","Australia","2002-03-22","25","No","Approved","Giant Bicycles","Road","medium","medium","2017-03-03","1538.99","829.65"
"2144","3171","","","","","","","","","","3171","62 John Wall Lane","2326","New South Wales","Australia","2011-05-09","39","Yes","Approved","Giant Bicycles","Standard","medium","large","2017-10-16","1812.75","582.48"
"2148","2696","","","","","","","","","","2696","0 Little Fleur Avenue","4031","Queensland","Australia","1997-01-25","79","Yes","Approved","Norco Bicycles","Standard","medium","medium","2017-05-10","1555.58","818.01"
"2149","2361","","","","","","","","","","2361","89 Pawling Court","4020","Queensland","Australia","1993-04-12","46","Yes","Approved","OHM Cycles","Standard","low","medium","2017-12-08","1793.43","248.82"
"2151","650","","","","","","","","","","650","9892 Dennis Alley","2565","New South Wales","Australia","2011-04-16","55","Yes","Approved","Trek Bicycles","Road","medium","large","2017-11-10","1894.19","598.76"
"2154","2052","","","","","","","","","","2052","144 Parkside Parkway","4655","Queensland","Australia","1999-12-04","43","Yes","Approved","Solex","Standard","medium","medium","2017-05-25","1151.96","649.49"
"2157","1506","","","","","","","","","","1506","6 Canary Plaza","2223","New South Wales","Australia","2002-08-31","73","No","Approved","Solex","Standard","medium","medium","2017-11-12","1945.43","333.18"
"2159","2708","","","","","","","","","","2708","76 Aberg Hill","3028","Victoria","Australia","2003-09-09","71","Yes","Approved","Solex","Standard","high","large","2017-12-19","1842.92","1105.75"
"2162","2250","","","","","","","","","","2250","9248 Ludington Circle","2714","New South Wales","Australia","1992-10-11","7","Yes","Approved","Giant Bicycles","Standard","medium","small","2017-06-19","1311.44","1167.18"
"2165","2213","","","","","","","","","","2213","152 Larry Alley","2756","New South Wales","Australia","2013-09-16","78","No","Approved","Giant Bicycles","Standard","medium","large","2017-05-26","1765.3","709.48"
"2166","1528","","","","","","","","","","1528","28 Mcguire Junction","2171","New South Wales","Australia","1993-06-23","0","Yes","Approved","Solex","Standard","medium","medium","2017-03-30","478.16","298.72"
"2170","3410","","","","","","","","","","3410","1351 Lunder Road","2049","New South Wales","Australia","2010-08-20","68","Yes","Approved","OHM Cycles","Standard","medium","medium","2017-04-19","1636.9","44.71"
"2174","2475","","","","","","","","","","2475","3 Talisman Place","4017","Queensland","Australia","2010-06-07","39","No","Approved","Giant Bicycles","Standard","medium","large","2017-05-11","1812.75","582.48"
"2175","3436","","","","","","","","","","3436","34 Calypso Court","2153","New South Wales","Australia","1999-06-23","20","Yes","Approved","Trek Bicycles","Standard","medium","small","2017-01-31","1775.81","1580.47"
"2176","1492","","","","","","","","","","1492","4861 School Park","2290","New South Wales","Australia","2000-11-03","77","No","Approved","Norco Bicycles","Road","medium","large","2017-07-27","1240.31","795.1"
"2178","2900","","","","","","","","","","2900","0 Caliangt Pass","2530","New South Wales","Australia","2016-07-09","11","Yes","Approved","Giant Bicycles","Standard","high","medium","2017-10-10","1274.93","764.96"
"2184","2222","","","","","","","","","","2222","9115 Mockingbird Crossing","2145","New South Wales","Australia","2005-12-07","15","No","Approved","Norco Bicycles","Standard","low","medium","2017-01-16","958.74","748.9"
"2188","2756","","","","","","","","","","2756","244 Burrows Center","3088","Victoria","Australia","1994-09-09","16","Yes","Approved","Norco Bicycles","Standard","high","small","2017-02-08","1661.92","1479.11"
"2203","2703","","","","","","","","","","2703","4826 Crowley Park","2779","New South Wales","Australia","2006-02-02","36","Yes","Approved","Solex","Standard","low","medium","2017-11-13","945.04","507.58"
"2206","251","","","","","","","","","","251","04 Fallview Trail","2749","New South Wales","Australia","2012-09-15","2","Yes","Approved","Solex","Standard","medium","medium","2017-10-14","71.49","53.62"
"2210","1643","","","","","","","","","","1643","78 Bultman Junction","2047","New South Wales","Australia","2003-08-05","14","No","Approved","Trek Bicycles","Standard","medium","small","2017-07-06","1386.84","1234.29"
"2216","738","","","","","","","","","","738","282 West Trail","4005","Queensland","Australia","2010-11-05","63","Yes","Approved","Solex","Standard","medium","medium","2017-07-29","1483.2","99.59"
"2217","292","","","","","","","","","","292","2 Brentwood Place","4151","Queensland","Australia","1991-11-10","27","No","Approved","Trek Bicycles","Standard","medium","medium","2017-10-06","499.53","388.72"
"2219","669","","","","","","","","","","669","48 Warbler Road","4053","Queensland","Australia","2006-05-22","75","No","Approved","Giant Bicycles","Touring","medium","large","2017-09-07","1873.97","863.95"
"2222","2836","","","","","","","","","","2836","7827 Spohn Court","2093","New South Wales","Australia","1991-08-05","28","No","Approved","Norco Bicycles","Standard","medium","small","2017-04-07","1216.14","1082.36"
"2231","2563","","","","","","","","","","2563","65 Waxwing Drive","2121","New South Wales","Australia","2011-03-16","30","No","Approved","Solex","Standard","high","medium","2017-02-26","748.17","448.9"
"2233","2073","","","","","","","","","","2073","9499 Alpine Drive","3175","Victoria","Australia","1992-10-11","0","No","Approved","Giant Bicycles","Standard","medium","medium","2017-02-23","230.91","173.18"
"2234","2201","","","","","","","","","","2201","11 Sage Place","4055","Queensland","Australia","2015-10-18","54","No","Approved","WeareA2B","Standard","medium","medium","2017-11-30","1292.84","13.44"
"2236","2266","","","","","","","","","","2266","7037 North Park","2484","New South Wales","Australia","2012-05-18","80","Yes","Approved","Trek Bicycles","Standard","medium","large","2017-01-06","1469.44","596.55"
"2237","479","","","","","","","","","","479","340 Northview Circle","2340","New South Wales","Australia","1992-10-02","67","No","Approved","Norco Bicycles","Road","medium","medium","2017-02-19","544.05","376.84"
"2238","3304","","","","","","","","","","3304","0 Sachs Circle","4122","Queensland","Australia","1998-12-17","63","No","Approved","Solex","Standard","medium","medium","2017-04-14","1483.2","99.59"
"2241","158","","","","","","","","","","158","2 Continental Plaza","2263","New South Wales","Australia","2004-08-17","12","Yes","Approved","WeareA2B","Standard","medium","medium","2017-02-11","1231.15","161.6"
"2242","2935","","","","","","","","","","2935","1 Farwell Center","2199","New South Wales","Australia","2003-07-21","55","No","Approved","Trek Bicycles","Road","medium","large","2017-01-24","1894.19","598.76"
"2244","2347","","","","","","","","","","2347","1081 Laurel Park","2049","New South Wales","Australia","1997-08-25","32","No","Approved","Giant Bicycles","Standard","high","medium","2017-04-22","1179.0","707.4"
"2248","296","","","","","","","","","","296","29886 Crownhardt Crossing","2141","New South Wales","Australia","2013-06-09","0","No","Approved","Norco Bicycles","Standard","low","medium","2017-12-22","363.01","290.41"
"2250","5","","","","","","","","","","5","17979 Del Mar Point","2448","New South Wales","Australia","2008-03-19","34","No","Approved","Norco Bicycles","Road","high","large","2017-08-16","774.53","464.72"
"2254","1653","","","","","","","","","","1653","8012 American Parkway","2138","New South Wales","Australia","2012-06-04","45","Yes","Approved","Solex","Standard","medium","medium","2017-02-15","441.49","84.99"
"2255","2640","","","","","","","","","","2640","55 Fordem Street","3147","Victoria","Australia","1992-10-11","33","No","Approved","Giant Bicycles","Standard","medium","small","2017-10-24","1311.44","1167.18"
"2267","738","","","","","","","","","","738","282 West Trail","4005","Queensland","Australia","2002-10-10","90","No","Approved","Norco Bicycles","Standard","low","medium","2017-02-02","363.01","290.41"
"2268","3010","","","","","","","","","","3010","90 Darwin Crossing","2767","New South Wales","Australia","2012-06-04","49","No","Approved","Trek Bicycles","Road","medium","medium","2017-07-31","533.51","400.13"
"2272","2762","","","","","","","","","","2762","2121 Dapin Center","3977","Victoria","Australia","2011-05-09","44","Yes","Approved","WeareA2B","Standard","medium","medium","2017-08-07","1769.64","108.76"
"2273","2508","","","","","","","","","","2508","6220 Sugar Court","2300","New South Wales","Australia","1998-12-16","92","No","Approved","WeareA2B","Standard","medium","small","2017-05-01","1415.01","1259.36"
"2274","1513","","","","","","","","","","1513","54295 Dorton Hill","2219","New South Wales","Australia","2005-08-09","1","Yes","Approved","Giant Bicycles","Standard","medium","medium","2017-03-20","1403.5","954.82"
"2280","2652","","","","","","","","","","2652","16 Hudson Alley","2234","New South Wales","Australia","2010-06-07","37","No","Approved","OHM Cycles","Standard","low","medium","2017-12-07","1793.43","248.82"
"2281","1881","","","","","","","","","","1881","0 Superior Pass","2050","New South Wales","Australia","2008-03-19","39","No","Approved","Giant Bicycles","Standard","medium","large","2017-04-25","1812.75","582.48"
"2283","2844","","","","","","","","","","2844","20 Carberry Circle","2165","New South Wales","Australia","1998-12-17","56","No","Approved","OHM Cycles","Standard","medium","medium","2017-02-21","183.86","137.9"
"2286","3099","","","","","","","","","","3099","5406 Mockingbird Center","4870","Queensland","Australia","2004-07-25","75","No","Approved","Giant Bicycles","Touring","medium","large","2017-03-11","1873.97","863.95"
"2290","1176","","","","","","","","","","1176","6541 Dahle Junction","2212","New South Wales","Australia","2016-11-14","1","Yes","Approved","Giant Bicycles","Standard","medium","medium","2017-06-02","1403.5","954.82"
"2291","5","","","","","","","","","","5","17979 Del Mar Point","2448","New South Wales","Australia","1993-10-02","23","Yes","Approved","Norco Bicycles","Mountain","low","small","2017-03-03","688.63","612.88"
"2295","2581","","","","","","","","","","2581","6 Loomis Trail","2099","New South Wales","Australia","2005-05-10","83","Yes","Approved","Solex","Touring","medium","large","2017-04-15","2083.94","675.03"
"2296","1101","","","","","","","","","","1101","548 Dahle Lane","2075","New South Wales","Australia","2002-03-22","32","No","Approved","Giant Bicycles","Standard","medium","medium","2017-03-15","642.7","211.37"
"2297","3468","","","","","","","","","","3468","7 Weeping Birch Alley","2230","New South Wales","Australia","2003-03-18","34","Yes","Approved","Norco Bicycles","Road","high","large","2017-12-04","774.53","464.72"
